type,sendTime,sender,senderPseudo,messageID,class,posx,posy,posz,spdx,spdy,spdz,aclx,acly,aclz,hedx,hedy,hedz,label
4,66023.85574736027,107409,101074096,332856660,0,197.6631433247039,897.0642296697165,0.0,12.623420849036156,1.6837125984717152,0.0,-0.17168663356077,-0.022626400066609,0.0,0.9996423314915892,0.026743393390893,0.0,0
4,78926.92427090998,140553,101405537,446908319,14,201.8673407471385,1011.1589220018984,0.0,21.689406959131237,8.314798497918591,0.0,0.174345705381212,1.745919397681591,0.0,0.541467052692835,-0.480892255023348,0.0,1
4,32468.72049935441,35049,10350493,104842726,0,455.79205168238377,292.0383702238033,0.0,13.281885806017772,4.5890097402091925,0.0,0.8184787677688711,0.282994496385125,0.0,0.9622661344367932,0.272110063239252,0.0,0
4,84616.15455491142,146217,101462178,456032111,0,779.2019646728185,538.1624379404403,0.0,-14.97858918513624,2.652469727151871,0.0,-0.625464290040539,0.111253195267361,0.0,-0.951318152241034,0.308210598806569,0.0,0
4,45163.39324222715,59565,10595654,176808521,0,1232.7623505136378,985.8571967520076,0.0,12.46089057481266,0.224523402940547,0.0,0.7557414174607161,0.013588819481389,0.0,0.999985982660396,0.005294759930561,0.0,0
4,29972.29712944897,25569,10255692,70312325,0,1077.6911714904425,508.9136426944749,0.0,10.255634701850878,9.804193758399828,0.0,-0.494741420846799,-0.472957639455337,0.0,0.753658528069832,0.6572661736827891,0.0,0
4,28068.78225026792,18693,10186932,44512929,12,238.3031856410068,837.8377498753194,0.0,1.650680226450343,-12.89205895327662,0.0,0.007171506595314,-0.046592815371683,0.0,0.10394126576588,-0.9945834370584432,0.0,1
4,70704.51949833054,125475,101254757,406757118,12,965.0448619444117,897.0579650063304,0.0,-10.791938320272296,-8.317131406185085,0.0,0.141617330149398,0.109153575385593,0.0,-0.932822900378452,-0.360335172484636,0.0,1
4,25365.64150420017,10713,10107132,19327460,12,410.24347957776,537.3115411545723,0.0,-11.32178373707128,-9.375883780345122,0.0,-0.368351207244273,-0.304930074832207,0.0,-0.8104874377749881,-0.5857560184999671,0.0,1
4,52757.518217429286,77265,10772655,234647143,0,266.3864279757085,38.65041150666284,0.0,-0.14405846504478,1.394056450557407,0.0,-0.225074699800408,2.178177105783223,0.0,-0.102790238633832,0.994703054605544,0.0,0
4,33016.716856179526,36891,10368913,114311412,10,226.5677986073788,224.79871494274025,0.0,-1.267021667650038,8.750711042281258,0.0,0.441239782601186,-3.047140473859442,0.0,-0.094870435349753,0.9954896285228432,0.0,1
4,33234.049294203054,37935,10379353,117789597,11,220.6743425327475,343.5729621513318,0.0,6.253608173411456,18.50444651806074,0.0,0.185977820300496,-1.235126330877327,0.0,-0.120925429261734,0.9926615941789352,0.0,1
4,83247.57912425301,144903,101449038,454126917,0,904.0020551512174,494.5530663338316,0.0,5.508807595717467,-12.545261541152254,0.0,0.049924522668309,-0.10720789822395,0.0,0.201896858589165,-0.979406789077871,0.0,0
4,44679.32049663318,58551,10585514,174142674,10,1024.306198910511,779.1020570383208,0.0,16.355116752525937,11.290423920589411,0.0,0.523544527791587,1.9633306744050687,0.0,-0.826042794990087,0.279567214542702,0.0,1
4,63491.89665825153,98091,10980916,294117965,3,1385.0343928214447,790.4549645219282,0.0,-1.683045480433441,12.093223760700797,0.0,0.086832321177112,-0.62347932664493,0.0,-0.088980774254641,0.996033343725522,0.0,1
4,51374.65713905054,74649,10746495,227677771,0,1159.7210685096936,962.442317324101,0.0,-14.19742351375694,-3.653957607454064,0.0,-0.963211237958194,-0.247905195169001,0.0,-0.9846125428942952,-0.174751653426312,0.0,0
4,30148.00828219368,26337,10263373,72370398,0,1116.466986506395,951.1757219039426,0.0,-12.9541929257153,-3.333071952296143,0.0,1.027199959554081,0.264432716184001,0.0,-0.9926206636770252,-0.121260950191646,0.0,0
4,46610.18523889174,62937,10629374,186407701,0,898.6781505010576,683.1923351981673,0.0,-8.276392458780577,8.175622768941107,0.0,-0.097558401501246,0.09674300525215,0.0,-0.702079458325859,0.712098612691295,0.0,0
4,63804.05046101147,98967,10989676,299087873,0,714.132080392397,830.3012127181385,0.0,-10.004916252985682,7.380718477461685,0.0,-0.302462690519436,0.223429896881907,0.0,-0.7091837687430831,0.705023674887132,0.0,0
4,77513.32084141625,139011,101390117,444421443,11,312.0265516214168,231.0242595661445,0.0,-12.895184559566708,-4.062240325470391,0.0,0.902968045261431,0.284483501104492,0.0,-0.975375757141964,0.220549614326887,0.0,1
4,72714.83418211807,132165,101321657,429117342,0,1375.7189323501657,1112.7835175169062,0.0,-5.732510800205082,-12.917599220733138,0.0,-0.1043407673546,-0.235449961998564,0.0,-0.44998574839747,-0.8930357362609671,0.0,0
4,79857.23809018731,141513,101415137,448575871,13,626.8853763285329,680.6891141104308,0.0,0.001052667793947,0.001052667793947,0.0,0.000454090410148,0.000454090410148,0.0,-0.223632801978595,0.9746734683365512,0.0,1
4,46389.57242743997,62229,10622294,185044177,0,880.1225153095022,431.92366347173765,0.0,-1.435284304790322,-0.434478692870402,0.0,4.30815530601158,1.307455968446455,0.0,-0.96431111605792,-0.26477173460762,0.0,0
4,66096.37878771313,107733,2201077336,334027111,17,831.3342380891363,422.2265199165056,0.0,8.340071047715043,3.19937176927841,0.0,-2.754336299710848,-1.054576870089445,0.0,0.9445617682185912,0.328333772280231,0.0,1
4,22296.081264955923,5295,1052952,7090620,16,987.3133110145033,738.3845476381595,0.0,3.110645243604917,-2.716918139200668,0.0,-1.212560062947902,1.059559706260878,0.0,0.67870823204385,-0.7344080172192501,0.0,1
4,32996.945484997705,36723,10367233,113965161,0,1151.1163409147591,966.8416910759807,0.0,14.59543299833247,3.75628765788375,0.0,-0.784693253942436,-0.201793686601495,0.0,0.969488998389822,0.245134824129698,0.0,0
4,62759.30436794995,95307,10953076,283291215,0,862.099555332473,533.7704012856752,0.0,4.608986472503572,9.167927455301577,0.0,1.256391796862332,2.498719146515599,0.0,0.485253238858881,0.8743736582131031,0.0,0
4,63626.63993288134,98409,10984096,296671337,0,237.2730134113132,293.3304981774029,0.0,1.960984303380748,-13.04007048379994,0.0,-0.156520515085932,1.040968588886166,0.0,0.014850330787473,-0.9998897277577672,0.0,0
4,59778.19594366546,86673,10866735,256957490,10,871.0541992992478,542.2383810903134,0.0,-1.708492956379777,9.856225374633553,0.0,0.6288220480938961,-3.6259337877198288,0.0,-0.158077633570407,0.987426686779722,0.0,1
4,62118.37313567334,93171,10931716,276663172,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4,76469.52554742643,137793,101377937,442278772,6,147.09847560104413,900.2858566733433,0.0,9.474256770353747,10.774234422964897,0.0,1.6513080203000002e-05,1.6513080203000002e-05,0.0,0.022269767310399,-0.9997519979794692,0.0,1
4,59377.41963682044,85959,10859595,254059945,0,161.58769508182525,726.9658024411648,0.0,-1.949012974909047,13.302303196044033,0.0,0.01900810842681,-0.129664630894338,0.0,-0.011532901711545,0.9999334938775232,0.0,0
4,45594.98395670806,60771,10607714,179779424,16,146.10223317096313,912.4717737860316,0.0,0.5335867994177,-7.1969136839506,0.0,-0.27412122412303,3.698852301618525,0.0,0.064070586368724,-0.997945369227378,0.0,1
4,64253.230689855525,100893,406041640,307616919,17,865.0697663178781,529.7796943466117,0.0,-7.190550002986771,-12.220985751126651,0.0,-0.455713894953589,-0.7751603191035521,0.0,-0.6079561508068391,-0.793970603168739,0.0,1
4,32094.031998535156,33585,10335853,99690517,0,232.22940427845307,219.51963489118944,0.0,5.093157763875811,0.574716225734981,0.0,2.683945580586246,0.30276349495897,0.0,0.9999585978031212,-0.009099597772204,0.0,0
4,58440.69248463329,84363,10843635,250154848,0,116.63954877102066,891.7829895794159,0.0,0.326476145504746,0.02241165265819,0.0,2.76975608396406,0.19019521069832,0.0,0.9976520803501472,0.068485958947968,0.0,0
4,23263.006283112103,6615,1066152,9377734,13,1354.429795406392,1072.7141056597034,0.0,-7.51217181519653,-12.670170141845002,0.0,-1.32132578017425,-2.228683899122016,0.0,-0.515354407356868,-0.8569771495307501,0.0,1
4,67093.19717385317,111933,101119336,350923507,15,201.1168652412481,566.9656794959374,0.0,0.00065308818909,0.00065308818909,0.0,7.2350058243e-05,7.2350058243e-05,0.0,0.094575510958105,-0.995517690815694,0.0,1
4,46670.73133757337,63003,10630034,186730036,0,883.4231254781581,707.8629737941119,0.0,-1.034234699705632,-7.794420617194737,0.0,-0.268304561239056,-2.028856527612005,0.0,-0.312792962529985,-0.949821331931282,0.0,0
4,45454.26075530448,60093,10600934,178033302,3,165.73803975328067,623.6739368512428,0.0,0.001399874027029,0.001399874027029,0.0,0.000313922280788,0.000313922280788,0.0,-0.999947161131261,-0.010279831979699,0.0,1
4,50010.30142541486,71583,10715834,217593558,0,292.82831373652004,451.6785744562262,0.0,10.951266812846432,8.745308480624777,0.0,-0.118470234804439,-0.094591073264715,0.0,0.8054351092484611,0.592683967043077,0.0,0
4,74314.14124102937,135093,1001350937,437046747,17,456.8449952378144,760.4724255893676,0.0,10.646539465810989,8.780003162352191,0.0,-0.454271001514288,-0.374615774898994,0.0,0.8081690930866581,0.588950521673499,0.0,1
4,76288.15551562815,137535,101375357,441861555,16,866.4803077560551,520.0003842125531,0.0,-4.051326393837143,2.520492272973278,0.0,-2.206454388373449,1.374574734082452,0.0,-0.7945975209744051,0.607136541200848,0.0,1
4,41187.75593973859,53607,10536074,161828943,0,722.8862729152842,373.7222924176588,0.0,-13.7900268584826,-4.808983295625584,0.0,0.040365175353433,0.014279556149298,0.0,-0.97880451304215,-0.204796790131871,0.0,0
4,56584.00709771109,81513,600815135,244192397,17,1003.2256490694714,595.3737358422495,0.0,20.059334549598468,-4.540538930190996,0.0,-0.914035792094944,0.771050729158616,0.0,0.709057738693583,-0.7051504259367231,0.0,1
4,58424.06346756057,84285,10842855,250056883,0,124.8906536776746,892.245671008355,0.0,0.000346801464447,0.000346801464447,0.0,4.4306301233e-05,4.4306301233e-05,0.0,0.999644773520424,-0.026651956275289,0.0,0
4,25708.78573228093,11721,10117212,21954922,0,714.8354951096028,933.4005730601772,0.0,-8.588420710921925,5.155214605303344,0.0,2.635886288704778,-1.5808129345572302,0.0,-0.7500111158497531,0.6614252233637661,0.0,0
4,68205.97530819905,115491,201154916,365702273,16,832.175055905562,756.0135878027264,0.0,1.799301115606209,0.422312870497493,0.0,1.721672618986807,0.441049904483877,0.0,-0.972506423065548,-0.232876055223056,0.0,1
4,77836.90352364187,139275,406425461,444977839,17,1025.369567003905,927.9412539931158,0.0,-14.3198672870182,-3.580899357069463,0.0,-0.352868352829862,-0.088200286003386,0.0,-0.985400571307646,-0.170251913547437,0.0,1
4,65333.28077833052,104733,101047336,321974609,6,832.8572289473316,759.3883603735356,0.0,3.942584067538382,3.213014158433046,0.0,-0.072734487213203,-0.091549007439284,0.0,-0.8338768503383721,-0.551950539876315,0.0,1
4,29693.86080576852,24765,10247652,66527766,0,973.0967361529308,849.7394155765134,0.0,5.589735140324688,-7.301165493401839,0.0,-1.596241372301598,2.08558317167858,0.0,0.544905727911523,-0.8384973152546241,0.0,0
4,40614.33298586728,52779,10527794,159791590,0,123.55947479096216,892.151834414815,0.0,0.44404676624376,0.025405671871784,0.0,2.885668314054944,0.164954497172854,0.0,0.999002948957238,0.044644237867185,0.0,0
4,78559.26282354211,140073,101400737,446196702,6,385.77531792839625,267.6541677232967,0.0,16.264536648585256,9.025573170101485,0.0,-0.019904732714202,-0.004970109680211,0.0,0.952717004131276,0.303859029879195,0.0,1
4,37336.0900656248,47571,10475713,148369403,12,905.5250710293282,598.8091333703015,0.0,7.044270592202762,10.635721221162475,0.0,-0.115118484785356,-0.174117821758174,0.0,0.588881575246623,0.8082193330619201,0.0,1
4,45797.11761360266,61101,10611014,181485737,0,222.3058144250926,870.9992232247863,0.0,-1.036437709752996,6.709342294454933,0.0,0.238991240975393,-1.545891223900802,0.0,-0.094548535894377,0.995520253114033,0.0,0
4,67135.51470915717,111999,101119996,351668107,0,827.5089526738441,748.4928316563138,0.0,-3.497263968148179,3.867639325518354,0.0,-1.7449015382553732,1.927550836519949,0.0,-0.421315563557496,0.9069141061336672,0.0,0
4,68576.84025949007,117081,101170816,372513922,0,915.1227692195644,616.0583682150167,0.0,4.09099194812782,9.233982012532502,0.0,-0.058397279235527,-0.13187136288099,0.0,0.467969136911672,0.883744808696574,0.0,0
4,74656.31115010055,135411,101354117,437767257,5,190.26209345295337,529.7379499177184,0.0,15.29690160350894,17.198445843886528,0.0,0.06543118278488,-0.433247041489178,0.0,-0.082226304633873,0.996613683844576,0.0,1
4,29955.05486050597,25791,10257912,70030703,14,311.9384065377606,1115.3426917061245,0.0,34.1194527995814,33.51171470855013,0.0,0.782445238375009,0.458047473010702,0.0,0.730676666687991,0.40276476447167,0.0,1
4,69381.3632138879,120489,101204896,386182492,0,799.8348495221807,410.8473136402345,0.0,12.896947167108037,4.496796451195444,0.0,0.058244646662306,0.020421383498851,0.0,0.954247097468358,0.299019191646979,0.0,0
4,24208.00318845501,8199,1081992,13012197,0,258.0048296465866,704.2216782946152,0.0,-4.706770301601755,12.75359235545682,0.0,0.102566973376066,-0.274959195504713,0.0,-0.317168311020442,0.9483692648354012,0.0,0
4,31692.178387659835,31827,10318273,93304931,0,959.0164716802338,903.8261844529948,0.0,10.080036271873212,8.022833297474415,0.0,-0.099456768661804,-0.079093468315711,0.0,0.865239661043226,0.501358483480435,0.0,0
4,41056.77454960516,53175,1,161136567,16,384.7700283697061,252.8416929760965,0.0,-0.078123659558185,-0.02961915522145,0.0,-0.080185947243794,-0.029954042419908,0.0,-0.999931279240136,-0.011723344112677,0.0,1
4,69318.42772774887,120231,101202316,384863061,13,131.2798112216322,889.393212745013,0.0,0.0,0.0,0.0,7.700343370900001e-05,7.700343370900001e-05,0.0,0.999228361893348,0.039276975290043,0.0,1
4,75260.2342265984,136251,101362517,439568677,15,794.5628821054956,867.9797725768349,0.0,11.300176429283418,-9.493208984580862,0.0,0.343676548816108,-0.288504855213129,0.0,0.7616668538407131,-0.647968829312328,0.0,1
4,33670.68242014665,39033,10390333,122934185,9,270.02145507883426,34.18209606211239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103106074544973,0.99467036619773,0.0,1
4,30577.19386280654,27795,10277953,77451946,3,1107.18516478517,1326.5909390134077,0.0,-10.287234117423768,-9.76031684073254,0.0,0.183646579918421,0.17424675869069,0.0,-0.9048721806966272,-0.425683375998322,0.0,1
4,69498.74449630105,120849,101208496,388415264,0,255.2489906633247,219.84303708284077,0.0,-4.77752688562261,-0.205403509315878,0.0,-2.30180151864028,-0.099016178795305,0.0,-0.997206106778954,0.074699267752501,0.0,0
4,82525.74577928404,144333,101443338,453159560,11,1384.059530524539,1160.857685049111,0.0,19.1711756571988,37.40854713157693,0.0,-0.01537906872041,-0.071711983097409,0.0,0.240664512418839,0.970608362040118,0.0,1
4,73141.05121117062,133107,101331077,432502778,0,232.8543933997747,369.8306004210471,0.0,2.052526669185282,-13.83152163396813,0.0,0.182878669555987,-1.23229251925576,0.0,0.090277046436278,-0.995916690736098,0.0,0
4,33533.794918210944,38811,10388113,121455243,3,449.1560494471279,979.1969408425892,0.0,-12.755979767334445,-0.228458239134109,0.0,0.283953449239676,0.005205780559631,0.0,-0.9998222375481732,0.018854530070079,0.0,1
4,38027.7562544418,49095,10490953,151790045,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4,34216.511597761186,40671,10406713,127195131,1,1322.073358707352,88.05114904188373,0.0,2.053324096278706,-14.03048244418893,0.0,-0.068835174574592,0.471132255686535,0.0,0.045400943205556,-0.99896884553826,0.0,1
4,68315.20391282765,116295,101162956,367833194,1,163.59810175404158,579.0301840106746,0.0,0.520664051814679,-7.015111186138418,0.0,0.138541818799588,-1.867265452343802,0.0,0.010946009299352,-0.999940090645643,0.0,1
4,82326.4691691345,144021,101440218,452776731,0,230.36466885670123,402.9073530354557,0.0,7.826914129348827,4.9482075555899385,0.0,1.580171479127349,0.998991147778012,0.0,0.8936736495494221,0.448717514814182,0.0,0
4,40014.10098809796,51915,10519153,157899399,6,220.27224105580103,393.7226013366287,0.0,5.940067473081188,3.732821406920798,0.0,4.6658185697000006e-05,4.6658185697000006e-05,0.0,0.115158725025277,0.9933471035094192,0.0,1
4,38923.097326086136,50295,10502953,154234858,5,973.9231896358424,750.4339011637786,0.0,33.81080374070605,16.884277550065775,0.0,-2.482356857696001,2.1378921489762712,0.0,0.600788990211487,-0.799407648975577,0.0,1
4,28046.604934123345,18999,10189992,44283478,0,1315.0708919805377,1009.310519734666,0.0,-1.189233673171725,-1.8737925522665504,0.0,-0.9191362850409572,-1.4482315356947582,0.0,-0.536335042016519,-0.844005167463528,0.0,0
4,69698.9280082034,121461,101214616,392530192,0,879.8873457267463,554.3343925950497,0.0,-5.864832249274956,-8.844950755862058,0.0,2.271455043676325,3.425580910210816,0.0,-0.588299333966646,-0.8086432425083381,0.0,0
4,47889.00188130792,65943,10659434,195795204,0,1100.9444913993548,947.350077060726,0.0,-7.425222583448254,-1.911245375192261,0.0,-2.652745766492325,-0.682744276540726,0.0,-0.97113040003863,-0.238549253029244,0.0,0
4,79962.83321217657,141633,101416337,448816885,9,770.7692696633062,539.5329583224357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.953969651472626,0.299903157817977,0.0,1
4,72491.86748639982,131379,101313797,427125326,0,231.0361746305962,820.5551196737298,0.0,-2.464977996931598,14.957695373336351,0.0,-0.094707364520734,0.574969830192217,0.0,0.072910791892131,0.997338466332098,0.0,0
4,48854.96074950509,68223,10682234,205473748,0,1117.021823527518,961.2801993914322,0.0,12.067038401764924,3.107955140033438,0.0,-0.291323207141651,-0.074127418614774,0.0,0.9748083370944092,0.223044179326051,0.0,0
4,66392.1852539659,108537,101085376,339222032,0,973.8007656725424,462.4058928851197,0.0,-11.523487894466683,-4.094887735278575,0.0,-0.645726220173449,-0.229212884269332,0.0,-0.9905732634189592,-0.136983976433426,0.0,0
4,69529.99528765888,121191,201211916,389064482,16,918.9923099961286,627.8366602075549,0.0,1.162553872188143,2.3032785270413942,0.0,1.120641144860923,2.346635370926473,0.0,0.436543756398109,0.8996830268210171,0.0,1
4,76088.33032686659,137403,101374037,441479832,0,220.10022747004103,389.3088525673892,0.0,-0.420555887224777,3.500887892698459,0.0,0.267880855372936,-2.229562363791617,0.0,-0.084591367251371,0.9964157267860352,0.0,0
4,28277.539711534977,19137,10191372,47082877,0,125.86794864544538,1054.2273224976443,0.0,-0.6668238338811261,9.000410483300714,0.0,0.332729963642245,-4.487510325978522,0.0,0.108173376500918,0.994132043853526,0.0,0
4,65294.47301986618,104475,1,321238932,16,186.07958585830397,887.2440762707489,0.0,0.000106492257442,0.000110957959538,0.0,0.000109375455272,0.000109375455272,0.0,-0.9909822312513932,0.133993348133444,0.0,1
4,48452.55907665006,67479,10674794,201641886,0,167.16293485838213,889.7387115159803,0.0,0.000514399878402,0.000514399878402,0.0,0.000259211132898,0.000259211132898,0.0,-0.999735510481484,-0.022998023443872,0.0,0
4,58665.52411919064,84771,10847715,251072020,10,100.40360305377924,1330.0257355709666,0.0,36.840264344545815,11.254734810649374,0.0,0.704859645847942,0.592197292558527,0.0,-0.907502212406394,-0.329507468613249,0.0,1
4,29641.04067895934,24207,10242072,65927424,0,269.8139087274468,111.46312217691944,0.0,2.144475681796008,-13.020523180974148,0.0,0.006544802907482,-0.039531006069224,0.0,0.026187230296792,-0.9996570556792872,0.0,0
4,76708.85077494592,138021,101380217,442568478,0,143.20157465950786,1032.0577200033574,0.0,0.383459009574791,-5.170890774481029,0.0,0.158247101449093,-2.13394200079019,0.0,0.055031823835935,-0.998484600965528,0.0,0
4,64895.793446939206,103413,101034136,316015975,3,732.1256271083233,1447.863810411755,0.0,-1.112119578762479,9.066588109280934,0.0,-0.239912904212272,1.9560635749864872,0.0,-0.116279845825999,0.9932164907283212,0.0,1
4,62857.28587800264,95523,10955236,284477248,0,955.1267093046127,786.938257071231,0.0,-8.053680033518267,-9.8522430603099,0.0,-0.358738022053306,-0.43894883653174,0.0,-0.782317021697839,-0.622880468117136,0.0,0
4,42063.403016427765,54573,10545734,164046619,6,541.6555298951773,773.3670844169552,0.0,16.529335455154893,-4.868356179887434,0.0,0.9380230232450272,-1.34459089430451,0.0,0.552271628874584,-0.833664229735337,0.0,1
4,25732.42688086186,11811,10118112,22130590,10,496.7372283725508,175.45162604245257,0.0,15.056408176950702,7.647128365145463,0.0,1.492401737489798,0.074755005068696,0.0,0.823703162230623,0.09118882683237,0.0,1
4,47404.20899121718,64575,40645754,193302752,16,1062.1169953743374,938.0455883130496,0.0,0.345624472742119,0.07447595763145,0.0,0.345248771741453,0.088801191617939,0.0,-0.991595010968364,-0.129380579001061,0.0,1
4,57603.597192684654,82641,10826415,247066197,0,283.46459740333546,45.96965282073621,0.0,0.771561343815066,-7.411347388139815,0.0,0.143947361898213,-1.385020878723336,0.0,-0.059886150684646,-0.998205213849424,0.0,0
4,66829.59761581104,110943,101109436,346814791,0,113.80178498462958,888.3222057807747,0.0,9.6335450527e-05,9.6335450527e-05,0.0,0.000147147826179,0.000147147826179,0.0,0.9988553418552292,0.047833106184664,0.0,0
4,28622.91946282983,21057,10210572,51605701,0,233.37073468232597,256.7608070498424,0.0,-1.941386725413565,12.912619047102105,0.0,-0.009492580811932,0.066077357199656,0.0,-0.095833616466818,0.9953973668615412,0.0,0
4,82026.65055342599,143715,101437158,452301287,12,437.1993048450496,285.43271576309496,0.0,11.640433765667154,4.021234193680895,0.0,0.063918605156485,0.022573726497898,0.0,0.953028549791626,0.302880476891576,0.0,1
4,69030.34812592715,119073,101190736,380992933,5,153.48376376078073,900.842488371546,0.0,27.84787472705979,34.2923228895238,0.0,1.0737136667e-05,1.0737136667e-05,0.0,0.050823165438666,-0.9987076678662252,0.0,1
4,53572.86473835422,78327,10783275,237793133,0,1356.3333925929694,1095.8192613701628,0.0,6.174635408553615,11.253372926127655,0.0,0.179120075252132,0.326363495232231,0.0,0.555290481792855,0.831656468038491,0.0,0
4,49423.469938814174,70113,70701134,211272038,17,143.28263115056313,887.2228452287657,0.0,-8.386615024765385,-0.798173445636814,0.0,-1.7527228309223082,-0.166595393941796,0.0,-0.985667590579684,0.168699143094559,0.0,1
4,58301.91977937403,83823,10838235,249149202,0,221.3522107314477,443.02540973527294,0.0,1.959248050528745,-11.496450114156694,0.0,-0.5228900496400061,3.068733405153168,0.0,0.147140507882857,-0.98911560039258,0.0,0
4,77320.01679458236,138699,101386997,443837158,0,874.4136748421674,546.2425940564875,0.0,-9.069138400697655,-13.678777110645644,0.0,-0.219477579359123,-0.332438519118431,0.0,-0.579797932641545,-0.8147603066574791,0.0,0
4,48464.925315935165,67401,10674014,201765666,0,811.1397180660748,414.7350741439315,0.0,11.404116324935876,3.976393258298951,0.0,-0.8450932131577691,-0.294613269980018,0.0,0.96662818309796,0.256183441386707,0.0,0
4,31631.15791843715,31971,10319713,92420802,3,1188.081125933429,1230.8392013553585,0.0,-0.7847342038828331,7.594249380281937,0.0,-0.24844219257356,2.404339242593585,0.0,-0.094731953817755,0.995502816131562,0.0,1
4,71719.26941870572,128949,101289497,418205340,0,334.74824002678776,484.7194168418574,0.0,10.522755563083962,8.391089753612448,0.0,-0.168293577283056,-0.134146161463731,0.0,0.7886979765169341,0.61478085675962,0.0,0
4,51038.65620988468,74205,10742055,226719448,0,1257.8749955288636,975.7552113029868,0.0,-7.165456589366902,0.605690844991778,0.0,-1.931254565815058,0.163257696070266,0.0,-0.993865121259164,0.110598918369515,0.0,0
4,41173.68521575583,53475,10534754,161761579,9,1209.2250770059889,977.163039307966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.986383326532014,-0.164462558473463,0.0,1
4,28548.061681716703,20703,10207032,50609737,0,223.2040355477638,372.9265179123464,0.0,0.000399720828467,0.000399720828467,0.0,2.3291760508e-05,2.3291760508e-05,0.0,0.004112009886901,0.9999915456516072,0.0,0
4,37218.14008941525,47445,10474453,147761052,0,889.605685836279,568.8174031761075,0.0,-6.587773966288718,-9.939395410046023,0.0,0.395469870312911,0.596228634571066,0.0,-0.6855069764814571,-0.7280660582634311,0.0,0
4,59512.009719320806,86457,10864575,255013118,0,136.1547905755492,1043.4831628334284,0.0,0.8990420032211841,-12.129483893271496,0.0,-0.03542063759255,0.477883434231865,0.0,0.056315833641199,-0.998413004162754,0.0,0
4,34391.14846965321,41139,10411393,128646495,0,232.88820881398496,892.6255435812035,0.0,2.145594096346546,-13.166402364946974,0.0,-0.038305140879449,0.236271621772722,0.0,0.055666113772519,-0.998449439770219,0.0,0
4,19973.2011030186,2973,1029731,3394350,11,1001.6055106503388,930.9226102934044,0.0,14.011887445652128,5.784009610071211,0.0,1.018822521716764,0.420741367690672,0.0,0.9895282518714632,0.144339318095261,0.0,1
4,31893.23641323601,32751,10327513,96190502,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4,21127.281372646103,3987,1039872,4964208,0,204.1961370863848,498.2016209402335,0.0,2.409013102856612,-16.211885860488483,0.0,0.401969388332519,-2.704940423227871,0.0,0.104444533908719,-0.9945307131188,0.0,0
4,64014.08616625937,99765,10997656,303608242,0,925.081596498812,640.9153749859297,0.0,2.2937045802848197,4.801929283634285,0.0,1.163454182234046,2.436602032379237,0.0,0.494913929329114,0.8689420018367251,0.0,0
4,34904.79809690267,42453,10424533,133840465,9,266.01813633682315,42.20298402374796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.102060019962916,0.994778242788396,0.0,1
4,63221.16900062631,97095,60970956,290153033,17,823.7888360000984,419.38568861947846,0.0,13.209350104112543,5.062199510234561,0.0,0.420689509384779,0.161235758976193,0.0,0.944068860042477,0.329748369970342,0.0,1
4,65732.50026148441,106281,101062816,328333789,0,641.737442417433,355.5222712030231,0.0,12.372847825698951,4.226630755540557,0.0,0.528565890478615,0.180583572017368,0.0,0.948505894834536,0.316759478886007,0.0,0
4,36493.65378462453,45813,10458133,143105947,15,221.6184641134301,357.42814865746675,0.0,0.00575839044426,-0.037293666794363,0.0,0.005568181294811,-0.037447303236279,0.0,0.002313771453006,0.9999973232272492,0.0,1
4,50551.06106576998,73185,10731855,224132363,0,221.1359748909627,387.8579668804576,0.0,8.373242763800001e-05,8.373242763800001e-05,0.0,9.7187830688e-05,9.7187830688e-05,0.0,-0.07396167208257,0.997261084702872,0.0,0
4,60242.375172226224,87975,460879756,260283420,17,796.4925774565198,883.9039479731244,0.0,-5.32914925386221,3.693665224199526,0.0,-1.6360560888102351,1.134139686146748,0.0,-0.700316461723896,0.7138325107744261,0.0,1
4,30098.36565652187,26145,10261453,71722081,0,1093.1660305865514,945.1351530652588,0.0,-12.329352847709128,-3.173639059823794,0.0,0.853920716515933,0.219931698381671,0.0,-0.999833909677378,-0.018225066783106,0.0,0
4,29736.19488611165,24831,10248312,67097268,5,980.0273383368595,816.4215900381353,0.0,3.834435858616189,38.12771451322303,0.0,-0.9816818357549232,-1.201125536338018,0.0,-0.7445606667404201,-0.6675548019024801,0.0,1
4,59716.20105417073,86775,10867755,256168539,5,971.5078623017904,914.257151419642,0.0,3.982937365818824,24.167069071018123,0.0,-0.409850550624319,-0.317210047090029,0.0,0.805474321401315,0.5926306755164551,0.0,1
4,22159.80058679357,5013,1050132,6798774,12,907.1199842866062,485.9328846868454,0.0,4.139005537651916,-12.90813509490001,0.0,-0.7517606084921691,2.347890189160122,0.0,0.201415999527097,-0.979505791271547,0.0,1
